SalePrice,Street,Utilities,PoolQC,3SsnPorch,MSSubClass,Electrical,Condition2,MiscFeature,BsmtFinSF2,Foundation,Exterior1st,MasVnrArea,RoofStyle,MiscVal,MasVnrType,BsmtFinType2,LowQualFinSF,BsmtFinType1,YrSold,EnclosedPorch,Exterior2nd,GarageCond,Alley,LotConfig,MSZoning,OverallCond,GrLivArea,OverallQual,CentralAir,GarageCars
11.808947661697008,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.04,0.0,0.0,0.5,0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,0.0,0.75,0.625,0.4628803450281405,0.4444444444444445,1.0,0.25
12.066810578196664,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7000000000000001,0.18,1.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.625,0.5718719387079725,0.6666666666666665,1.0,0.5
11.877568578558137,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,0.5,0.0,0.5,0.7000000000000001,0.0,0.0,0.03870967741935484,0.25,0.8333333333333333,0.0,1.0,1.0,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.5,0.4072028197383739,0.5555555555555556,1.0,0.5
12.154779351142626,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4837177747625509,0.5,0.8,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.7000000000000001,1.0,1.0,0.25,0.75,0.625,0.6127423024366171,0.5555555555555556,1.0,0.5
11.982929094215965,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.2,0.163125,1.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,1.0,0.0,0.1,1.0,1.0,0.25,0.75,0.625,0.42675200770733657,0.5555555555555556,1.0,0.5
12.072541252905653,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.11872455902306647,0.5,0.6000000000000001,0.228125,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.25,0.0,0.6000000000000001,1.0,1.0,0.0,0.75,0.625,0.5844740111415807,0.5555555555555556,1.0,0.5
11.813030057420569,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,1.0,0.0,0.5,0.7000000000000001,0.3525,0.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.5,0.5663610380185573,0.4444444444444445,1.0,0.5
12.078239274020287,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.4713639717136631,0.6666666666666665,1.0,0.5
12.034691028774553,1.0,1.0,0.0,0.0,0.3529411764705882,1.0,1.0,1.0,0.22795115332428764,0.5,0.7000000000000001,0.161875,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,0.5,0.0,0.1,1.0,1.0,0.25,0.75,0.5,0.4940896921643119,0.5555555555555556,1.0,0.5
11.842229212112827,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,1.0,0.0,0.5,0.4,0.0,0.5,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,1.0,0.0,0.4,0.0,1.0,0.25,0.75,0.5,0.6005428080489081,0.5555555555555556,1.0,0.0
11.540307141711445,1.0,1.0,0.0,0.0,0.17647058823529413,1.0,1.0,1.0,0.0,0.75,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,1.0,0.17753623188405798,0.30000000000000004,1.0,0.5,0.0,0.0,0.75,0.4458783022864901,0.3333333333333333,1.0,0.25
12.308177868467329,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.15,0.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.557273375152135,0.6666666666666665,1.0,0.75
11.908340237224893,1.0,1.0,0.0,0.0,0.8235294117647058,1.0,1.0,1.0,0.0,0.5,0.7000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.75,0.0,0.6000000000000001,1.0,1.0,0.5,0.75,0.625,0.5208290946149967,0.5555555555555556,1.0,0.5
10.915088464214607,1.0,1.0,0.0,0.0,0.058823529411764684,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.5,0.18115942028985507,0.0,0.0,1.0,0.0,0.25,0.375,0.30721732754552633,0.3333333333333333,0.0,0.0
12.546109948315882,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.4925,0.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.6277821635655303,0.7777777777777777,1.0,0.75
12.100156419938624,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,1.0,0.0,0.25,0.8333333333333333,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.25,0.75,0.5,0.5174111909396508,0.6666666666666665,1.0,0.5
12.116694834378958,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.4,0.19375,0.0,0.0,0.5,0.8333333333333333,0.0,0.3333333333333333,0.25,0.1793478260869565,0.30000000000000004,1.0,1.0,0.25,0.75,0.75,0.5169202119872112,0.5555555555555556,1.0,0.5
12.289954129510875,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.09972862957937584,0.5,0.7000000000000001,0.286875,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.625,0.5644332388146114,0.4444444444444445,1.0,0.5
12.180754837545884,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.059375,0.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5672144769812251,0.6666666666666665,1.0,0.5
11.944707881395766,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.16666666666666666,0.75,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.625,0.5443271252394233,0.5555555555555556,1.0,0.5
11.73526869611367,1.0,1.0,0.0,0.0,0.17647058823529413,1.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.25,0.8333333333333333,0.2097902097902098,0.5,0.75,0.4420289855072464,1.0,1.0,1.0,0.25,0.25,0.625,0.6091642813606195,0.4444444444444445,1.0,0.5
12.337100907936573,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.3602442333785617,1.0,1.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.6498824324550618,0.6666666666666665,1.0,0.75
11.736069016284436,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.5,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.4416489573757123,0.4444444444444445,0.0,0.25
12.991753427493052,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.644375,1.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.06702898550724637,1.0,1.0,1.0,1.0,0.75,0.5,0.7700164038243282,1.0,1.0,0.75
11.984178313616395,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,1.0,0.006875,0.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.4358270370659292,0.6666666666666665,1.0,0.5
12.50987409986184,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.28,0.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.6549073788558553,0.6666666666666665,1.0,0.5
11.635143097694476,1.0,1.0,0.0,0.0,0.17647058823529413,0.6666666666666666,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.375,0.5282818056188368,0.5555555555555556,1.0,0.25
11.548292608807518,1.0,1.0,0.0,0.0,0.2941176470588235,1.0,1.0,1.0,0.0,0.25,0.2,0.0,0.5,0.0,0.25,0.8333333333333333,0.0,0.3333333333333333,0.75,0.0,0.1,1.0,1.0,0.0,0.5,0.625,0.4990336897324088,0.5555555555555556,0.0,0.25
11.691071650353704,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.5,0.0,0.7000000000000001,1.0,1.0,1.0,0.75,0.5,0.35958299847681285,0.4444444444444445,1.0,0.25
12.524526376648707,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,1.0,0.0,0.4239130434782609,0.5,1.0,1.0,1.0,0.75,0.5,0.5842709980637304,0.7777777777777777,1.0,0.5
12.429216196844385,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,0.9,1.0,1.0,0.0,1.0,0.5,0.6256207498447681,0.6666666666666665,1.0,0.75
12.631340380934516,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.0,0.0,1.0,0.8333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5764688764767789,0.7777777777777777,1.0,0.75
12.031719258385394,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.25,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.5479460854817253,0.5555555555555556,1.0,0.5
11.827042533619087,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,0.0,1.0,0.0,0.5,1.0,0.1025,0.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.25,0.0,1.0,1.0,1.0,0.25,0.75,0.625,0.5714510578987215,0.4444444444444445,1.0,0.5
11.759785542901756,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,0.5,0.7000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.25,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.5,0.3727490685919701,0.5555555555555556,1.0,0.5
11.580584113444045,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.375,0.4072028197383739,0.3333333333333333,1.0,0.25
12.739637756265655,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.2,0.406875,1.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.5,0.39130434782608703,0.6000000000000001,1.0,1.0,0.0,0.75,0.5,0.7002681459614499,0.6666666666666665,1.0,0.75
12.078239274020287,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5208290946149967,0.5555555555555556,1.0,0.5
12.323411137947408,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.27625,0.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5674275153968455,0.6666666666666665,1.0,0.5
12.57418196709457,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.8,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,1.0,0.0,0.1,1.0,1.0,0.0,0.75,0.875,0.5960537787595976,0.6666666666666665,1.0,0.5
11.288531131754365,1.0,1.0,0.0,0.0,0.058823529411764684,1.0,1.0,1.0,0.0,1.0,0.4,0.0675,0.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.05797101449275361,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.28474215710303064,0.3333333333333333,1.0,0.5
12.520883385370205,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,0.4,0.295,1.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.5,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.5355807391805181,0.7777777777777777,1.0,0.5
11.607326140391713,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.0,0.75,0.5,0.4018019472209433,0.3333333333333333,1.0,0.5
12.072541252905653,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06309362279511532,1.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,1.0,0.25,0.75,0.625,0.4299076957032857,0.4444444444444445,1.0,0.5
12.019743067338679,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.6000000000000001,0.241875,0.0,0.0,0.5,0.8333333333333333,0.0,0.16666666666666666,0.5,0.0,0.5,1.0,1.0,0.25,0.75,0.5,0.5049275286421926,0.5555555555555556,1.0,0.5
11.925035115797062,1.0,1.0,0.0,0.0,0.3529411764705882,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.02875,0.0,0.0,0.5,0.8333333333333333,0.0,0.6666666666666666,0.0,0.0,0.7000000000000001,1.0,1.0,0.25,0.75,0.75,0.4559438428146048,0.5555555555555556,1.0,0.5
12.484204257170106,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1775,0.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5327731825511273,0.8888888888888888,1.0,0.5
11.283512300642426,1.0,1.0,0.0,0.0,0.1176470588235294,0.6666666666666666,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.03870967741935484,0.25,0.8333333333333333,0.2727272727272727,0.8333333333333333,0.5,0.0,1.0,1.0,1.0,0.0,0.25,0.625,0.3641524951040696,0.4444444444444445,1.0,0.25
12.392552212472793,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.9,0.0625,0.0,0.0,1.0,0.8333333333333333,0.0,1.0,0.75,0.0,0.9,1.0,1.0,0.0,1.0,0.5,0.5429604128692902,0.6666666666666665,1.0,0.5
11.856515169360303,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.075,0.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.75,0.5,0.4151525987535134,0.6666666666666665,1.0,0.0
12.841129801965446,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,1.0,0.0,1.0,0.8333333333333333,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.25,0.75,0.5,0.6190561233056564,0.8888888888888888,1.0,0.75
11.790557201568507,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.125,0.0,0.0,0.5,0.8333333333333333,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.75,0.625,0.4719223779518655,0.4444444444444445,1.0,0.25
11.856515169360303,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.2,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.16666666666666666,0.0,0.0,0.1,1.0,1.0,0.0,0.75,0.5,0.41906148138129895,0.4444444444444445,1.0,0.25
11.824079893607152,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.0,1.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,1.0,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5895118387854228,0.3333333333333333,0.0,0.0
12.235388699864226,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.9,0.0,0.0,0.0,0.75,0.8333333333333333,0.0,0.8333333333333333,0.5,0.0,0.9,1.0,1.0,0.0,1.0,0.625,0.5682783883950311,0.6666666666666665,1.0,0.5
11.964001084330445,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.25,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.4184129930632197,0.4444444444444445,1.0,0.5
11.440354772135393,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.75,0.2028985507246377,0.30000000000000004,1.0,0.5,0.0,0.25,0.375,0.36453063546978814,0.3333333333333333,0.0,0.5
12.641096555879884,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.0825,0.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.7052076551549962,0.7777777777777777,1.0,0.75
12.141534124392605,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.75,0.5,0.4967004071758061,0.7777777777777777,1.0,0.5
12.089538829274224,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5104746887261151,0.7777777777777777,1.0,0.5
11.736069016284436,1.0,1.0,0.0,0.0,0.8235294117647058,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.195,0.0,0.0,0.25,0.8333333333333333,0.0,0.5,0.75,0.0,0.5,1.0,1.0,0.0,0.25,0.625,0.4979985747920974,0.4444444444444445,1.0,0.5
12.354492650648446,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6594301221166893,1.0,1.0,0.106875,1.0,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.5,0.75,0.5,0.5689152027496265,0.7777777777777777,1.0,0.5
11.813030057420569,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,0.7000000000000001,0.12,0.0,0.0,0.5,0.8333333333333333,0.0,0.16666666666666666,0.25,0.0,0.7000000000000001,1.0,1.0,0.0,0.75,0.5,0.6470029553479829,0.4444444444444445,1.0,0.5
12.634603026569335,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.11625,0.0,0.0,1.0,0.8333333333333333,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.574386761705187,0.7777777777777777,1.0,0.5
12.31716669303576,1.0,1.0,0.0,0.0,0.2941176470588235,1.0,1.0,1.0,0.0,0.5,0.2,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,1.0,0.75,0.0,0.1,1.0,1.0,0.0,0.75,0.625,0.5488450701547318,0.4444444444444445,1.0,0.5
11.884489021402711,1.0,1.0,0.0,0.0,0.4117647058823529,0.3333333333333333,1.0,1.0,0.0,0.5,0.4,0.264375,0.0,0.0,0.5,0.8333333333333333,0.0,0.16666666666666666,0.25,0.0,0.30000000000000004,1.0,1.0,0.0,0.5,0.625,0.6256207498447681,0.5555555555555556,0.0,0.5
11.951180395901384,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4626865671641791,0.5,0.2,0.041875,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.1,1.0,1.0,0.25,0.75,0.375,0.5964463984208179,0.4444444444444445,1.0,0.5
11.849397701591439,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.6000000000000001,0.105,1.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,0.5,1.0,1.0,0.0,0.75,0.5,0.4416489573757123,0.6666666666666665,1.0,0.5
11.917723684090689,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.25,0.75,0.75,0.3482900658501045,0.4444444444444445,1.0,0.5
12.106252310247962,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,1.0,0.5,0.0,0.30000000000000004,1.0,1.0,0.0,0.5,0.5,0.4906667003505621,0.5555555555555556,1.0,0.5
12.254862809699604,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.16625,0.0,0.0,0.5,0.8333333333333333,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5159362050149103,0.6666666666666665,1.0,0.5
12.345834587905333,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,1.0,0.10375,0.0,0.0,1.0,0.8333333333333333,0.0,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.4845282917810634,0.6666666666666665,1.0,0.5
12.669998467265833,1.0,1.0,0.0,0.0,0.588235294117647,1.0,1.0,1.0,0.0,1.0,0.4,0.22625,1.0,0.0,0.5,0.8333333333333333,0.0,0.8333333333333333,0.25,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.6091642813606195,0.8888888888888888,1.0,0.5
12.206072645530176,1.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,1.0,0.0,0.5,0.4,0.23,0.0,0.0,0.5,0.8333333333333333,0.0,0.5,0.75,0.0,0.30000000000000004,1.0,1.0,0.0,0.75,0.5,0.7305360283727738,0.4444444444444445,1.0,1.0
11.332601910838944,1.0,1.0,0.0,0.0,0.8235294117647058,1.0,1.0,1.0,0.0,0.5,0.9,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.3333333333333333,1.0,0.0,0.9,1.0,1.0,0.0,0.25,0.5,0.41906148138129895,0.3333333333333333,1.0,0.25
11.626254150277234,1.0,1.0,0.0,0.0,0.17647058823529413,1.0,1.0,1.0,0.0,0.25,0.4,0.0,0.0,0.0,0.25,0.8333333333333333,0.0,0.5,0.0,0.2282608695652174,0.30000000000000004,1.0,1.0,0.25,0.75,0.625,0.4834497839991818,0.5555555555555556,1.0,0.25
11.736069016284436,1.0,1.0,0.0,0.0,0.17647058823529413,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.25,0.15217391304347827,1.0,0.3333333333333333,0.0,0.0,0.25,0.875,0.5246952563589131,0.4444444444444445,1.0,0.25
13.008659261632127,1.0,1.0,0.0,0.0,0.2352941176470588,1.0,1.0,1.0,0.0,1.0,1.0,0.1675,1.0,0.0,1.0,0.8333333333333333,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.7409898550895777,0.8888888888888888,1.0,0.75
