SalePrice,GarageCars,KitchenQual,GarageFinish,FireplaceQu,CentralAir,OverallQual,GrLivArea,TotalBsmtSF,Neighborhood,BsmtFinSF1,OverallCond,YearBuilt
11.808947661697008,0.25,0.6666666666666666,0.3333333333333333,0.4,1.0,0.4444444444444445,0.4628803450281405,0.1751227495908347,0.3636363636363637,0.06378454996456415,0.625,0.3602941176470588
12.066810578196664,0.5,0.3333333333333333,0.3333333333333333,0.8,1.0,0.6666666666666665,0.5718719387079725,0.21342062193126024,0.5454545454545454,0.0,0.625,0.2794117647058824
11.877568578558137,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.5555555555555556,0.4072028197383739,0.1728314238952537,0.18181818181818185,0.18710134656272148,0.5,0.22058823529411764
12.154779351142626,0.5,0.6666666666666666,1.0,0.8,1.0,0.5555555555555556,0.6127423024366171,0.24828150572831426,0.3636363636363637,0.04376328844790928,0.625,0.3235294117647059
11.982929094215965,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.5555555555555556,0.42675200770733657,0.18265139116202947,0.3636363636363637,0.0,0.625,0.3529411764705882
12.072541252905653,0.5,0.3333333333333333,0.3333333333333333,0.8,1.0,0.5555555555555556,0.5844740111415807,0.1148936170212766,0.5454545454545454,0.06803685329553508,0.625,0.2867647058823529
11.813030057420569,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.5663610380185573,0.2710310965630115,0.5454545454545454,0.0,0.5,0.25735294117647056
12.078239274020287,0.5,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.6666666666666665,0.4713639717136631,0.20572831423895252,0.8181818181818182,0.0,0.5,0.007352941176470587
12.034691028774553,0.5,0.3333333333333333,0.6666666666666666,0.2,1.0,0.5555555555555556,0.4940896921643119,0.2042553191489362,0.3636363636363637,0.11055988660524453,0.5,0.3235294117647059
11.842229212112827,0.0,0.3333333333333333,0.0,0.2,1.0,0.5555555555555556,0.6005428080489081,0.14926350245499184,0.4090909090909091,0.0,0.5,0.2867647058823529
11.540307141711445,0.25,0.3333333333333333,0.6666666666666666,0.2,1.0,0.3333333333333333,0.4458783022864901,0.14058919803600656,0.0,0.0,0.75,0.8088235294117647
12.308177868467329,0.75,0.6666666666666666,0.6666666666666666,0.2,1.0,0.6666666666666665,0.557273375152135,0.2641571194762684,0.6363636363636364,0.0035435861091424525,0.5,0.007352941176470587
11.908340237224893,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.5555555555555556,0.5208290946149967,0.13993453355155486,0.5,0.1002834868887314,0.625,0.2426470588235294
10.915088464214607,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.30721732754552633,0.13027823240589198,0.0,0.0,0.375,0.6323529411764706
12.546109948315882,0.75,1.0,1.0,0.8,1.0,0.7777777777777777,0.6277821635655303,0.17757774140752866,0.9545454545454546,0.0,0.5,0.0
12.100156419938624,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.6666666666666665,0.5174111909396508,0.14893617021276598,0.4545454545454546,0.1307583274273565,0.5,0.125
12.116694834378958,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.5555555555555556,0.5169202119872112,0.2356792144026187,0.5454545454545454,0.12012756909992915,0.75,0.19117647058823528
12.289954129510875,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.4444444444444445,0.5644332388146114,0.2340425531914894,0.7272727272727273,0.22732104890148835,0.625,0.21323529411764705
12.180754837545884,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.6666666666666665,0.5672144769812251,0.13600654664484452,0.6363636363636364,0.0,0.5,0.05147058823529412
11.944707881395766,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.5555555555555556,0.5443271252394233,0.11898527004909985,0.5454545454545454,0.05279943302622254,0.625,0.3014705882352941
11.73526869611367,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.6091642813606195,0.17806873977086746,0.18181818181818185,0.1927710843373494,0.625,0.875
12.337100907936573,0.75,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.6666666666666665,0.6498824324550618,0.176759410801964,0.4545454545454546,0.00885896527285613,0.5,0.11029411764705882
11.736069016284436,0.25,0.3333333333333333,0.3333333333333333,0.2,0.0,0.4444444444444445,0.4416489573757123,0.1905073649754501,0.2272727272727273,0.18426647767540752,0.5,0.4264705882352941
12.991753427493052,0.75,0.6666666666666666,1.0,0.8,1.0,1.0,0.7700164038243282,0.2307692307692308,0.9090909090909092,0.0,0.5,0.0
11.984178313616395,0.5,0.6666666666666666,1.0,0.8,1.0,0.6666666666666665,0.4358270370659292,0.18739770867430444,0.6818181818181819,0.0028348688873139623,0.5,0.029411764705882356
12.50987409986184,0.5,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666665,0.6549073788558553,0.20016366612111292,1.0,0.17717930545712265,0.5,0.10294117647058824
11.635143097694476,0.25,0.3333333333333333,0.3333333333333333,0.8,1.0,0.5555555555555556,0.5282818056188368,0.12029459901800328,0.2272727272727273,0.016654854712969527,0.375,0.4779411764705882
11.548292608807518,0.25,0.3333333333333333,0.3333333333333333,0.2,0.0,0.5555555555555556,0.4990336897324088,0.10998363338788872,0.2272727272727273,0.09762579730687457,0.625,0.6176470588235294
11.691071650353704,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.35958299847681285,0.14337152209492635,0.4090909090909091,0.11658398299078668,0.5,0.1764705882352941
12.524526376648707,0.5,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.7777777777777777,0.5842709980637304,0.2851063829787234,0.9090909090909092,0.2034018426647768,0.5,0.15441176470588236
12.429216196844385,0.75,0.6666666666666666,1.0,0.8,1.0,0.6666666666666665,0.6256207498447681,0.1679214402618658,0.8181818181818182,0.0,0.5,0.022058823529411763
12.631340380934516,0.75,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.5764688764767789,0.2788870703764321,0.9545454545454546,0.21580439404677532,0.5,0.022058823529411763
12.031719258385394,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0.5555555555555556,0.5479460854817253,0.1319148936170213,0.5909090909090909,0.0,0.5,0.08823529411764705
11.827042533619087,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.5714510578987215,0.2749590834697218,0.5454545454545454,0.0,0.625,0.22794117647058826
11.759785542901756,0.5,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.0,0.5555555555555556,0.3727490685919701,0.17643207855973814,0.5,0.021261516654854717,0.5,0.22794117647058826
11.580584113444045,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.4072028197383739,0.1728314238952537,0.4545454545454546,0.18710134656272148,0.375,0.29411764705882354
12.739637756265655,0.75,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666665,0.7002681459614499,0.2145662847790508,1.0,0.2078313253012048,0.5,0.11029411764705882
12.078239274020287,0.5,0.6666666666666666,1.0,0.2,1.0,0.5555555555555556,0.5208290946149967,0.11914893617021274,0.5909090909090909,0.0,0.5,0.022058823529411763
12.323411137947408,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.6666666666666665,0.5674275153968455,0.2698854337152209,0.6363636363636364,0.0,0.5,0.08823529411764705
12.57418196709457,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0.6666666666666665,0.5960537787595976,0.24566284779050734,0.7272727272727273,0.2209425939050319,0.875,0.375
11.288531131754365,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.28474215710303064,0.09819967266775778,0.13636363636363635,0.0,0.5,0.5882352941176471
12.520883385370205,0.5,1.0,0.6666666666666666,0.8,1.0,0.7777777777777777,0.5355807391805181,0.2484451718494272,0.9545454545454546,0.21580439404677532,0.5,0.036764705882352935
11.607326140391713,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.4018019472209433,0.0,0.3636363636363637,0.0,0.5,0.4117647058823529
12.072541252905653,0.5,1.0,0.6666666666666666,0.2,1.0,0.4444444444444445,0.4299076957032857,0.1842880523731588,0.5454545454545454,0.13589652728561305,0.625,0.22794117647058826
12.019743067338679,0.5,0.3333333333333333,0.6666666666666666,0.8,1.0,0.5555555555555556,0.5049275286421926,0.2278232405891981,0.3636363636363637,0.18426647767540752,0.5,0.375
11.925035115797062,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.5555555555555556,0.4559438428146048,0.0828150572831424,0.2727272727272727,0.08965272856130405,0.75,0.21323529411764705
12.484204257170106,0.5,1.0,1.0,0.8,1.0,0.8888888888888888,0.5327731825511273,0.2451718494271686,0.8181818181818182,0.0,0.5,0.0
11.283512300642426,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.3641524951040696,0.1214402618657938,0.13636363636363635,0.0,0.625,0.5735294117647058
12.392552212472793,0.5,0.6666666666666666,1.0,0.2,1.0,0.6666666666666665,0.5429604128692902,0.17872340425531916,0.8181818181818182,0.14386959603118354,0.5,0.022058823529411763
11.856515169360303,0.0,0.6666666666666666,0.0,0.2,1.0,0.6666666666666665,0.4151525987535134,0.176759410801964,0.4545454545454546,0.12048192771084335,0.5,0.029411764705882356
12.841129801965446,0.75,0.6666666666666666,1.0,0.8,1.0,0.8888888888888888,0.6190561233056564,0.31456628477905074,0.9090909090909092,0.22129695251594614,0.5,0.014705882352941175
11.790557201568507,0.25,0.3333333333333333,1.0,0.8,1.0,0.4444444444444445,0.4719223779518655,0.2075286415711948,0.3636363636363637,0.0956768249468462,0.625,0.4117647058823529
11.856515169360303,0.25,0.3333333333333333,1.0,0.6000000000000001,1.0,0.4444444444444445,0.41906148138129895,0.17872340425531916,0.3636363636363637,0.15857547838412475,0.5,0.3602941176470588
11.824079893607152,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.5895118387854228,0.2893617021276596,0.2727272727272727,0.0,0.5,0.3088235294117647
12.235388699864226,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.6666666666666665,0.5682783883950311,0.1330605564648118,0.8181818181818182,0.0,0.625,0.007352941176470587
11.964001084330445,0.5,0.3333333333333333,1.0,0.2,1.0,0.4444444444444445,0.4184129930632197,0.1783960720130933,0.2272727272727273,0.17363571934798014,0.5,0.014705882352941175
11.440354772135393,0.5,0.3333333333333333,0.3333333333333333,0.2,0.0,0.3333333333333333,0.36453063546978814,0.15319148936170213,0.18181818181818185,0.0,0.375,0.4117647058823529
12.641096555879884,0.75,0.6666666666666666,1.0,0.8,1.0,0.7777777777777777,0.7052076551549962,0.1828150572831424,0.9545454545454546,0.0,0.5,0.014705882352941175
12.141534124392605,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7777777777777777,0.4967004071758061,0.19967266775777412,0.9090909090909092,0.18355776045357905,0.5,0.1838235294117647
12.089538829274224,0.5,0.6666666666666666,1.0,0.8,1.0,0.7777777777777777,0.5104746887261151,0.11571194762684126,0.5909090909090909,0.0,0.5,0.014705882352941175
11.736069016284436,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.4979985747920974,0.12520458265139114,0.09090909090909093,0.1355421686746988,0.625,0.2867647058823529
12.354492650648446,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.7777777777777777,0.5689152027496265,0.2711947626841244,0.6363636363636364,0.06555634301913536,0.5,0.05147058823529412
11.813030057420569,0.5,0.0,0.3333333333333333,0.6000000000000001,1.0,0.4444444444444445,0.6470029553479829,0.17021276595744686,0.3636363636363637,0.1151665485471297,0.5,0.2794117647058824
12.634603026569335,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.574386761705187,0.2759410801963993,0.8181818181818182,0.2425584691708009,0.5,0.022058823529411763
12.31716669303576,0.5,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.4444444444444445,0.5488450701547318,0.21669394435351885,0.13636363636363635,0.2319277108433735,0.625,0.6323529411764706
11.884489021402711,0.5,0.3333333333333333,0.3333333333333333,0.2,0.0,0.5555555555555556,0.6256207498447681,0.16022913256955812,0.7272727272727273,0.08575478384124735,0.625,0.4485294117647059
11.951180395901384,0.5,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.0,0.4444444444444445,0.5964463984208179,0.18559738134206225,0.2727272727272727,0.0297661233167966,0.375,0.3602941176470588
11.849397701591439,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.6666666666666665,0.4416489573757123,0.1905073649754501,0.5454545454545454,0.0,0.5,0.2720588235294117
11.917723684090689,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.3482900658501045,0.1463175122749591,0.6363636363636364,0.15839829907866762,0.75,0.25
12.106252310247962,0.5,0.6666666666666666,1.0,0.2,1.0,0.5555555555555556,0.4906667003505621,0.2299509001636661,0.3636363636363637,0.04712969525159461,0.5,0.07352941176470587
12.254862809699604,0.5,0.6666666666666666,0.3333333333333333,0.2,1.0,0.6666666666666665,0.5159362050149103,0.23502454991816696,0.6363636363636364,0.167611622962438,0.5,0.029411764705882356
12.345834587905333,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.6666666666666665,0.4845282917810634,0.21505728314238956,0.9545454545454546,0.16017009213323885,0.5,0.014705882352941175
12.669998467265833,0.5,1.0,0.6666666666666666,0.8,1.0,0.8888888888888888,0.6091642813606195,0.3058919803600655,0.9545454545454546,0.0,0.5,0.0
12.206072645530176,1.0,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.7305360283727738,0.2042553191489362,0.3636363636363637,0.08858965272856131,0.5,0.29411764705882354
11.332601910838944,0.25,0.3333333333333333,0.6666666666666666,0.2,1.0,0.3333333333333333,0.41906148138129895,0.08936170212765958,0.045454545454545456,0.05917788802267896,0.5,0.2720588235294117
11.626254150277234,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.5555555555555556,0.4834497839991818,0.10098199672667757,0.18181818181818185,0.10931963146704464,0.625,0.6029411764705882
11.736069016284436,0.25,0.6666666666666666,0.3333333333333333,0.2,1.0,0.4444444444444445,0.5246952563589131,0.1148936170212766,0.18181818181818185,0.0,0.875,0.6029411764705882
13.008659261632127,0.75,1.0,1.0,0.8,1.0,0.8888888888888888,0.7409898550895777,0.23764320785597384,0.9545454545454546,0.2356484762579731,0.5,0.0
12.017330520933294,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.5555555555555556,0.5315967588581785,0.11407528641571195,0.5909090909090909,0.09177888022678952,0.5,0.09558823529411764
10.47194980911048,0.25,0.3333333333333333,0.3333333333333333,0.2,0.0,0.1111111111111111,0.12828580896682995,0.07855973813420622,0.0,0.00885896527285613,0.25,0.4191176470588235
12.885670953244288,0.75,1.0,1.0,0.8,1.0,0.7777777777777777,0.6208918839300672,0.3162029459901801,0.9545454545454546,0.23671155209071584,0.5,0.0
11.774520202658689,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.6666666666666665,0.5907103163127223,0.155810147299509,0.18181818181818185,0.0,0.5,0.5661764705882353
11.612770799939945,0.0,0.6666666666666666,0.0,0.2,1.0,0.4444444444444445,0.3370334254260472,0.11227495908346972,0.18181818181818185,0.05829199149539334,1.0,0.4558823529411765
12.452542022147883,0.5,0.6666666666666666,0.3333333333333333,0.8,1.0,0.7777777777777777,0.6810280451929689,0.18461538461538465,0.6363636363636364,0.0,0.5,0.044117647058823525
12.034691028774553,0.5,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.5555555555555556,0.5341797461475668,0.1237315875613748,0.8181818181818182,0.0744153082919915,0.5,0.05147058823529412
12.843971351859642,0.75,1.0,1.0,0.8,1.0,0.8888888888888888,0.6362981281541256,0.32765957446808514,0.8636363636363636,0.0,0.5,0.014705882352941175
12.0015054797889,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.0,0.5555555555555556,0.6172107864218366,0.07888707037643207,0.18181818181818185,0.0,0.75,0.7573529411764706
11.42190606658306,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.3451102666561208,0.03109656301145663,0.18181818181818185,0.0,0.875,0.5220588235294118
12.886641043883259,0.75,0.6666666666666666,1.0,0.8,1.0,0.7777777777777777,0.6283204598070302,0.31669394435351883,0.9545454545454546,0.0,0.5,0.007352941176470587
12.128111104060464,0.5,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.0,0.5555555555555556,0.5174111909396508,0.2360065466448445,0.5454545454545454,0.0,0.625,0.2867647058823529
12.141534124392605,0.5,0.6666666666666666,1.0,0.8,1.0,0.6666666666666665,0.4361358544390517,0.14206219312602292,0.8636363636363636,0.13926293408929838,0.5,0.029411764705882356
12.431533509799545,0.5,0.6666666666666666,1.0,0.2,1.0,0.6666666666666665,0.499808043077246,0.22454991816693945,0.8181818181818182,0.0,0.5,0.007352941176470587
12.230765258120543,0.5,1.0,0.3333333333333333,0.2,0.0,0.6666666666666665,0.5425036661583924,0.155810147299509,0.13636363636363635,0.0,0.75,0.6176470588235294
11.875830958659597,0.5,0.3333333333333333,0.6666666666666666,0.2,1.0,0.5555555555555556,0.3727490685919701,0.1567921440261866,0.5,0.16973777462792347,0.625,0.2426470588235294
11.350406535472453,0.0,0.3333333333333333,0.0,0.2,1.0,0.4444444444444445,0.30721732754552633,0.13027823240589198,0.2272727272727273,0.0,0.75,0.7205882352941176
12.567237494741757,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.7777777777777777,0.6768324073793832,0.17266775777414076,0.6363636363636364,0.0,0.5,0.05147058823529412
11.931635799828413,0.5,0.3333333333333333,1.0,0.2,1.0,0.4444444444444445,0.5585859936468549,0.12765957446808512,0.5454545454545454,0.08734939759036145,0.5,0.2794117647058824
12.955127458028414,0.75,1.0,1.0,1.0,1.0,0.7777777777777777,0.6498824324550618,0.33993453355155484,0.8181818181818182,0.304925584691708,0.5,0.007352941176470587
12.652359748158592,0.75,0.6666666666666666,1.0,0.8,1.0,0.7777777777777777,0.5958573053980101,0.29459901800327337,0.8636363636363636,0.2257264351523742,0.5,0.029411764705882356
12.218495165528731,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.4992919958982824,0.2242225859247136,0.9545454545454546,0.004252303330970942,0.5,0.007352941176470587
12.429216196844385,0.5,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666665,0.7501285367692323,0.2278232405891981,0.5454545454545454,0.13997165131112688,0.5,0.2058823529411765
12.485827127509431,0.75,1.0,1.0,0.8,1.0,0.7777777777777777,0.5468191323832015,0.24877250409165305,0.6818181818181819,0.2044649184975195,0.5,0.0
12.146853285870204,0.5,0.6666666666666666,1.0,0.8,1.0,0.6666666666666665,0.5149494532497321,0.11718494271685763,0.5909090909090909,0.07530120481927711,0.5,0.036764705882352935
12.211060187041214,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.5555555555555556,0.5799805869118169,0.1518821603927987,0.4545454545454546,0.1442239546420978,0.5,0.09558823529411764
11.13312810361064,0.5,0.3333333333333333,0.6666666666666666,0.2,1.0,0.3333333333333333,0.43053546921044505,0.11423895253682488,0.0,0.0,0.375,0.6617647058823529
11.951180395901384,0.25,0.3333333333333333,0.3333333333333333,0.4,1.0,0.4444444444444445,0.4722012508700888,0.2076923076923077,0.3636363636363637,0.06626506024096386,0.625,0.3529411764705882
12.26857785088157,0.75,0.6666666666666666,0.6666666666666666,0.2,1.0,0.6666666666666665,0.5434165706094105,0.2540098199672668,0.6363636363636364,0.004252303330970942,0.5,0.007352941176470587
11.884489021402711,0.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.5555555555555556,0.4691214901728271,0.20589198036006548,0.5454545454545454,0.11622962437987246,0.75,0.2720588235294117
12.000891794590135,0.5,0.3333333333333333,0.3333333333333333,0.8,1.0,0.4444444444444445,0.5481710459207503,0.17643207855973814,0.13636363636363635,0.0,0.75,0.5735294117647058
12.610870864650636,0.5,0.6666666666666666,1.0,0.6000000000000001,1.0,0.7777777777777777,0.7412505406418655,0.18690671031096565,0.5454545454545454,0.1018781006378455,1.0,0.2352941176470588
12.072541252905653,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.6666666666666665,0.5183911092350817,0.1193126022913257,0.5909090909090909,0.10701630049610206,0.5,0.08823529411764705
11.736069016284436,0.25,0.3333333333333333,0.3333333333333333,0.2,1.0,0.5555555555555556,0.4524239105046681,0.1963993453355156,0.18181818181818185,0.0,0.5,0.6102941176470588
11.112447898373103,0.0,0.3333333333333333,0.0,0.2,0.0,0.2222222222222222,0.3362155053427145,0.14140752864157122,0.2272727272727273,0.007264351523742027,0.25,0.6911764705882353
11.898187865760873,0.5,0.6666666666666666,0.3333333333333333,0.2,1.0,0.5555555555555556,0.3865097703367288,0.15319148936170213,0.4545454545454546,0.1323529411764706,0.625,0.1323529411764706
11.407564949312404,0.5,0.3333333333333333,0.3333333333333333,0.2,0.0,0.4444444444444445,0.6882149200391061,0.10834697217675944,0.18181818181818185,0.0,0.5,0.7867647058823529
11.813030057420569,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.4500576790838031,0.11783960720130934,0.3636363636363637,0.0,0.375,0.4191176470588235
11.940393392554734,0.5,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.4444444444444445,0.4594290954246514,0.1777414075286416,0.4545454545454546,0.1924167257264352,0.5,0.22058823529411764
12.563747089801991,0.5,1.0,1.0,0.8,1.0,0.7777777777777777,0.552640470862563,0.2607201309328969,0.9090909090909092,0.2042877391920624,0.5,0.05147058823529412
10.46024210819052,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.2717192038601719,0.11783960720130934,0.0,0.0877037562012757,0.5,0.6544117647058824
11.608235644774554,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.3482900658501045,0.1463175122749591,0.2272727272727273,0.09780297661233167,0.5,0.3897058823529412
11.277203131449161,0.25,0.3333333333333333,0.3333333333333333,0.2,0.0,0.4444444444444445,0.5169202119872112,0.088379705400982,0.18181818181818185,0.0,0.375,0.7794117647058824
11.652687407345386,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.3362155053427145,0.14140752864157122,0.2272727272727273,0.02958894401133948,0.75,0.375
12.513189630620566,0.75,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666665,0.6662008520483091,0.3531914893617021,0.4545454545454546,0.08593196314670447,0.75,0.13970588235294118
12.332705296463539,0.75,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.5515283973957965,0.2599018003273323,0.8181818181818182,0.0,0.5,0.007352941176470587
12.841325847671216,0.75,1.0,1.0,0.8,1.0,0.8888888888888888,0.5850823522690538,0.2857610474631752,0.5909090909090909,0.23387668320340185,0.5,0.022058823529411763
12.154779351142626,0.5,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666665,0.5200994616060131,0.2378068739770868,0.7727272727272727,0.19170800850460668,0.5,0.14705882352941174
12.0435537160324,0.25,0.3333333333333333,0.6666666666666666,0.8,1.0,0.4444444444444445,0.4882773835704266,0.22094926350245497,0.8636363636363636,0.17133238837703754,0.625,0.3529411764705882
10.542706391070515,0.0,0.3333333333333333,0.0,0.2,0.0,0.2222222222222222,0.3764225209003351,0.09819967266775778,0.18181818181818185,0.0,0.625,0.7279411764705882
12.118333731222167,0.5,0.6666666666666666,1.0,0.8,1.0,0.5555555555555556,0.5334771634370821,0.1281505728314239,0.5909090909090909,0.08097094259390504,0.5,0.029411764705882356
11.76718001130949,0.0,0.3333333333333333,0.0,0.2,1.0,0.3333333333333333,0.4597179890939906,0.15548281505728315,0.3636363636363637,0.10081502480510277,0.5,0.375
12.971540487669744,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.8024743832791748,0.5237315875613748,1.0,0.21810772501771794,0.5,0.11029411764705882
12.323855681186556,0.5,0.6666666666666666,1.0,0.2,1.0,0.7777777777777777,0.5304164098203104,0.24484451718494274,0.8181818181818182,0.0,0.5,0.0
12.252479018344332,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7777777777777777,0.543872140895743,0.25433715220949266,0.9545454545454546,0.004252303330970942,0.5,0.007352941176470587
12.05466819137094,0.5,0.6666666666666666,1.0,0.2,1.0,0.6666666666666665,0.4668647024329236,0.10229132569558104,0.8181818181818182,0.0,0.5,0.014705882352941175
12.061046873479915,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0.5555555555555556,0.5695508727831116,0.15695581014729953,0.5909090909090909,0.13926293408929838,0.5,0.044117647058823525
12.209187788430318,0.5,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.0,0.5555555555555556,0.7141818700815787,0.3330605564648118,0.7272727272727273,0.21598157335223248,0.25,0.3676470588235294
11.320553572322774,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,0.6666666666666665,0.5097233604186653,0.2268412438625205,0.5454545454545454,0.1456413890857548,0.5,0.2352941176470588
12.531772785169474,0.5,0.3333333333333333,1.0,0.8,1.0,0.6666666666666665,0.6439283319309639,0.1893617021276596,0.4545454545454546,0.1886959603118356,0.5,0.13970588235294118
11.747997587149714,0.5,0.3333333333333333,0.3333333333333333,0.2,1.0,0.4444444444444445,0.4102049617605377,0.17430441898527008,0.3636363636363637,0.0,0.5,0.34558823529411764
12.384218830913648,0.5,0.3333333333333333,0.3333333333333333,0.8,1.0,0.5555555555555556,0.6894238072589656,0.155810147299509,0.7272727272727273,0.08912119064493268,0.875,0.5441176470588235
